N1	T1	N2	T2	N3	T3	N4	T4	N5	T5	N6	T6	N7	T7	N8	T8	N9	T9	N10	T10	N11	T11	N12	T12	N13	T13
chr18:26640879	0.9375	0	0	0	0.894736842105263	0.615384615384615	0.916666666666667	0	0.833333333333333	0	1	0	0.882352941176471	1	0.875	1	1	0.933333333333333	0.875	1	0.833333333333333	1	1	1	0.909090909090909	0
chr18:28037496	0	0.235294117647059	0	0	0.307692307692308	0.0666666666666667	0	0	0	0.214285714285714	0	0	1	0.266666666666667	0.529411764705882	0.333333333333333	0.538461538461538	0	0.565217391304348	0	0.833333333333333	0.434782608695652	0.411764705882353	0	0.55	0.363636363636364
chr18:28037568	0	0.526315789473684	0.5625	0.466666666666667	0.842105263157895	0.1875	0.727272727272727	0	0.714285714285714	0.307692307692308	0.705882352941177	0	0.933333333333333	0.555555555555556	0.625	0.333333333333333	0.647058823529412	0.5625	0.827586206896552	0.307692307692308	0.875	0.48	0.8125	0	0.814814814814815	0.454545454545455
chr18:40065548	0.692307692307692	0.470588235294118	0.545454545454545	0	0	0.538461538461538	0.588235294117647	0	0	0	0.333333333333333	0	0.818181818181818	0	0.538461538461538	0.416666666666667	0.636363636363636	0	0.692307692307692	0	0	0.272727272727273	0.545454545454545	0	0.416666666666667	0.416666666666667
chr18:40065692	0.933333333333333	0.916666666666667	0.8125	0	0.933333333333333	0.636363636363636	0.875	0	0.928571428571429	0	0.888888888888889	0.818181818181818	1	0	1	0.285714285714286	1	0.92	0.952380952380952	0	1	0.923076923076923	0.9375	0.941176470588235	0.95	0.923076923076923
chr18:40065710	1	0.916666666666667	0.692307692307692	0	1	0	0.857142857142857	0	0.933333333333333	0	0.875	0	1	0	0.875	0	1	1	0.947368421052632	0	1	0.916666666666667	0.944444444444444	0.9375	0.941176470588235	0
chr18:53236187	0.833333333333333	0.642857142857143	0.80952380952381	0	0	0.529411764705882	0.8	0	0.857142857142857	0	0.875	0.857142857142857	1	0.857142857142857	0.826086956521739	0.684210526315789	1	0.785714285714286	0.782608695652174	0.333333333333333	0.823529411764706	0.523809523809524	0.875	0.181818181818182	1	0.666666666666667
chr18:53236188	0.95	0.703703703703704	0.857142857142857	0.5625	0.952380952380952	0.416666666666667	0.9375	0.727272727272727	0.888888888888889	0	0.964285714285714	0	0.956521739130435	0.615384615384615	0.928571428571429	0.545454545454545	0.88	0	0.904761904761905	0.416666666666667	0.85	0.52	0.956521739130435	0.181818181818182	0.952380952380952	0.869565217391304
chr18:53236552	0.833333333333333	0.5	0.727272727272727	0	0.833333333333333	0	0	0.818181818181818	0.928571428571429	0	0.923076923076923	0	0.833333333333333	0	0.785714285714286	0.6	0	0	0	0	0.8125	0.454545454545455	1	0	0	0
chr18:54354518	0.692307692307692	0	0.75	0	0.476190476190476	0.333333333333333	0.733333333333333	0	0.545454545454545	0	0	0	0	0	0.733333333333333	0	0.818181818181818	0.461538461538462	0.75	0	0.666666666666667	0	0.833333333333333	0.636363636363636	0.769230769230769	0.529411764705882
chr18:56137973	0.727272727272727	0.473684210526316	0.555555555555556	0	0	0.181818181818182	0.631578947368421	0.0625	0.473684210526316	0	0.7	0	0.777777777777778	0	0.769230769230769	0.0476190476190476	0.684210526315789	0.3125	0.523809523809524	0.142857142857143	0.545454545454545	0	0.523809523809524	0.153846153846154	0.473684210526316	0
chr18:72853996	1	0.944444444444444	0.933333333333333	0	0.857142857142857	0	0	0	0.863636363636364	0	0.722222222222222	0	0.91304347826087	0	0.789473684210526	0.28	0.923076923076923	0.692307692307692	0.833333333333333	0	1	0.916666666666667	0.952380952380952	0.769230769230769	0	0.823529411764706
chr18:72853997	0.888888888888889	0.904761904761905	0.826086956521739	0.866666666666667	0.785714285714286	0	0.941176470588235	0.571428571428571	0.789473684210526	0	0.782608695652174	0	0.95	0.75	0.8	0.428571428571429	0.894736842105263	0.636363636363636	0.888888888888889	0.944444444444444	0.818181818181818	0.857142857142857	0.7	0	0.875	0.538461538461538
chr18:72854074	0.65	0.181818181818182	0.352941176470588	0.1875	0.611111111111111	0	0.571428571428571	0.333333333333333	0.461538461538462	0	0.409090909090909	0	0.555555555555556	0.421052631578947	0.263157894736842	0.391304347826087	0.588235294117647	0	0.555555555555556	0.0909090909090909	0.666666666666667	0.458333333333333	0.380952380952381	0	0.642857142857143	0
chr19:4768196	0.384615384615385	0	0.454545454545455	0.25	0	0	0.272727272727273	0.166666666666667	0	0	0.533333333333333	0.25	0.769230769230769	0	0.615384615384615	0.307692307692308	0	0	0	0.333333333333333	0	0	0.714285714285714	0.111111111111111	0.833333333333333	0
chr19:9250798	0.666666666666667	0.434782608695652	0.636363636363636	0.192307692307692	0.941176470588235	0.368421052631579	0.916666666666667	0.214285714285714	0.842105263157895	0.846153846153846	0.608695652173913	0.714285714285714	0.833333333333333	0.888888888888889	0.789473684210526	0.533333333333333	0.733333333333333	0.375	0.80952380952381	0.1875	0.714285714285714	0.571428571428571	0.571428571428571	0.263157894736842	0.857142857142857	0
chr19:9250799	0.652173913043478	0.3125	0.904761904761905	0.363636363636364	0.695652173913043	0.391304347826087	0.714285714285714	0	0.882352941176471	0.933333333333333	0.777777777777778	0.411764705882353	0.789473684210526	0.95	0.833333333333333	0	0.833333333333333	0.266666666666667	0.782608695652174	0.315789473684211	0.666666666666667	0.642857142857143	0.65	0.0625	0.95	0.818181818181818
chr19:15741192	0.923076923076923	0.818181818181818	0.714285714285714	0.428571428571429	0.923076923076923	0	0.785714285714286	0	0	0.117647058823529	0	0.777777777777778	0	0	0	0	0.818181818181818	0	0.727272727272727	0	0	0	0.75	0.263157894736842	0.764705882352941	0
chr19:15741193	0.727272727272727	0.833333333333333	0	0.714285714285714	0.8125	0	0.727272727272727	0.818181818181818	1	0.272727272727273	0.692307692307692	0.9375	1	0.454545454545455	0.80952380952381	0	0	0.533333333333333	0.764705882352941	0.4	0.5	0.333333333333333	0.6	0.2	0.666666666666667	0.470588235294118
chr19:20425369	0.5	0	0.846153846153846	0.0833333333333333	0	0	0.666666666666667	0	0	0.142857142857143	0.833333333333333	0.473684210526316	0.928571428571429	0.454545454545455	0	0	0.666666666666667	0.384615384615385	0.666666666666667	0	0.538461538461538	0.375	0.833333333333333	0.142857142857143	0.5	0.5
chr19:20425370	0.703703703703704	0.142857142857143	0.8	0.176470588235294	0	0.166666666666667	0.8	0	0.6875	0.0625	0.541666666666667	0.533333333333333	0.888888888888889	0.6875	0.5	0.615384615384615	0.695652173913043	0.32	0.481481481481481	0.2	0.555555555555556	0.56	0.476190476190476	0.19047619047619	0.708333333333333	0.636363636363636
chr19:34899224	0	0.25	0.823529411764706	0.615384615384615	0.6875	0.428571428571429	0	0.583333333333333	0.769230769230769	0.0625	0.916666666666667	0.1875	1	0.705882352941177	0.428571428571429	0.0740740740740741	0.866666666666667	0.529411764705882	0.857142857142857	0	0.588235294117647	0.384615384615385	0.727272727272727	0.733333333333333	0.933333333333333	0.692307692307692
chr19:34899338	0.615384615384615	0.272727272727273	0.571428571428571	0.363636363636364	0.714285714285714	0.375	0	0	0.75	0.117647058823529	0.545454545454545	0.0666666666666667	0.785714285714286	0	0.461538461538462	0.214285714285714	0.545454545454545	0.315789473684211	1	0.166666666666667	0.444444444444444	0.4	0	0	0.578947368421053	0.444444444444444
chr19:36773423	0	0.285714285714286	0.0909090909090909	0	0	0	0	0	0	0.2	0.0666666666666667	0	0	0.461538461538462	0.272727272727273	0.176470588235294	0	0	0.0909090909090909	0	0	0	0	0.466666666666667	0.272727272727273	0.0666666666666667
chr19:36773463	0.272727272727273	0.625	0.272727272727273	0	0	0.416666666666667	0	0	0	0.818181818181818	0.428571428571429	0	0.0909090909090909	0.692307692307692	0.333333333333333	0.785714285714286	0.416666666666667	0	0	0	0	0.363636363636364	0	0.857142857142857	0	0.571428571428571
chr19:36773468	0.0909090909090909	0.5625	0	0	0	0.25	0	0	0	0.818181818181818	0.357142857142857	0	0	0.714285714285714	0.166666666666667	0.785714285714286	0.333333333333333	0	0	0.818181818181818	0	0.363636363636364	0	0.785714285714286	0	0.428571428571429
chr19:36773477	0	0.588235294117647	0.272727272727273	0.545454545454545	0	0.272727272727273	0	0	0	0.818181818181818	0.214285714285714	0	0	0.6	0	0.625	0.363636363636364	0	0	0.75	0	0.272727272727273	0	0.846153846153846	0.636363636363636	0.538461538461538
chr19:36773485	0	0.625	0.461538461538462	0	0	0.416666666666667	0	0	0	0.818181818181818	0.285714285714286	0	0	0.857142857142857	0	0.625	0.416666666666667	0	0	0.75	0	0.363636363636364	0	0.769230769230769	0.583333333333333	0.428571428571429
chr19:36916859	0	0	0	0	0.0588235294117647	0	0	0	0.0833333333333333	0	0	0	0	0	0	0.0909090909090909	0	0	0	0	0	0.181818181818182	0.272727272727273	0.0833333333333333	0	0
chr19:43880071	0.583333333333333	0.153846153846154	0	0.166666666666667	0.75	0.461538461538462	0	0.333333333333333	0	0.333333333333333	0.666666666666667	0.470588235294118	0.833333333333333	0	0.727272727272727	0.4	0.833333333333333	0.411764705882353	0	0.230769230769231	0	0.5	0.75	0.166666666666667	0.9375	0.230769230769231
chr19:43880072	0.833333333333333	0.0769230769230769	0	0.0769230769230769	0	0.307692307692308	0.818181818181818	0	0.6	0.357142857142857	0.785714285714286	0	0	0.461538461538462	0	0.363636363636364	0	0.466666666666667	0.818181818181818	0	0.722222222222222	0.533333333333333	0	0	0	0
chr19:43880118	0.888888888888889	1	0	1	1	0.928571428571429	0.818181818181818	1	0	1	0.944444444444444	1	1	0	1	0.636363636363636	1	1	0.928571428571429	0.9375	0	0.904761904761905	0.785714285714286	1	1	0.846153846153846
chr19:47950176	0.333333333333333	0	0.117647058823529	0.0769230769230769	0.19047619047619	0.0454545454545455	0.166666666666667	0.0294117647058824	0.16	0	0.0967741935483871	0.117647058823529	0	0.166666666666667	0.107142857142857	0.0465116279069767	0.0625	0.111111111111111	0	0.0689655172413793	0	0	0	0	0.285714285714286	0.230769230769231
chr19:47950177	0.5	0	0.266666666666667	0	0.0697674418604651	0.129032258064516	0.159090909090909	0	0.131578947368421	0.024390243902439	0.14	0.024390243902439	0.2	0.09375	0.22	0.118421052631579	0.2	0.137931034482759	0.111111111111111	0.0588235294117647	0	0.05	0.0833333333333333	0	0.317073170731707	0.104166666666667
chr19:47950186	0.357142857142857	0	0.210526315789474	0	0.208333333333333	0.0833333333333333	0.275862068965517	0.0571428571428571	0.178571428571429	0	0.161290322580645	0.111111111111111	0.666666666666667	0.230769230769231	0.0967741935483871	0.0638297872340425	0	0.0555555555555556	0.0625	0.129032258064516	0	0	0	0	0.315789473684211	0.25
chr19:47950187	0.411764705882353	0	0.333333333333333	0.0555555555555556	0.292682926829268	0.111111111111111	0.238095238095238	0.0512820512820513	0.351351351351351	0.05	0.142857142857143	0.105263157894737	0.433333333333333	0.103448275862069	0.340909090909091	0.197183098591549	0.333333333333333	0.12	0.153846153846154	0.0869565217391304	0	0.0555555555555556	0.153846153846154	0	0.394736842105263	0.113636363636364
chr19:47950220	0.3125	0.0526315789473684	0.172413793103448	0.285714285714286	0.347826086956522	0.16	0.216216216216216	0.135135135135135	0.344827586206897	0.0588235294117647	0.257142857142857	0.166666666666667	0.15	0.3	0.119047619047619	0.203703703703704	0.2	0.277777777777778	0.1	0.0857142857142857	0.0833333333333333	0	0	0	0.215686274509804	0.264705882352941
chr19:47950221	0.357142857142857	0	0.25	0.0476190476190476	0.361111111111111	0.12	0.372093023255814	0.151515151515152	0.272727272727273	0.0731707317073171	0.348837209302326	0.125	0.444444444444444	0.0333333333333333	0.24390243902439	0.169014084507042	0.357142857142857	0.0357142857142857	0.181818181818182	0.024390243902439	0	0.15	0.166666666666667	0	0.242424242424242	0.138888888888889
chr19:49850154	0.25	0	0	0	0.2	0	0	0	0.133333333333333	0.0833333333333333	0	0.0714285714285714	0.384615384615385	0	0	0.0952380952380952	0.0833333333333333	0	0.230769230769231	0.133333333333333	0	0.166666666666667	0.0769230769230769	0	0.0769230769230769	0
chr19:50133786	0.833333333333333	0	0.363636363636364	0.0833333333333333	0.636363636363636	0.4375	0.789473684210526	0.625	0	0	0	0	0	0	0.5625	0.15	0	0	0.307692307692308	0.217391304347826	0	0	0	0	0.545454545454545	0.25
chr19:50133899	0.5	0	0	0	0.75	0.444444444444444	0.733333333333333	0.529411764705882	0	0.0833333333333333	0	0	0	0	0.473684210526316	0.166666666666667	0.571428571428571	0	0.5	0.19047619047619	0.636363636363636	0	0	0	0.5	0.55
chr19:50133939	0	0	0	0	0.0769230769230769	0	0.105263157894737	0.1	0	0	0	0	0	0	0.0476190476190476	0.0454545454545455	0.0526315789473684	0.133333333333333	0.0454545454545455	0.0232558139534884	0	0	0	0	0.0526315789473684	0.0454545454545455
chr19:50133973	0	0	0	0	0	0.0526315789473684	0.0666666666666667	0	0	0	0	0	0	0	0	0	0.0588235294117647	0.0666666666666667	0	0	0	0	0	0	0	0.05
chr19:50133983	0	0	0	0	0.0769230769230769	0	0	0	0	0	0	0	0	0	0	0	0.117647058823529	0	0	0.0277777777777778	0	0	0	0	0	0.105263157894737
chr19:50134092	0.357142857142857	0	0	0	0.272727272727273	0.304347826086957	0.55	0.222222222222222	0	0	0	0	0	0	0.214285714285714	0.0434782608695652	0.631578947368421	0.470588235294118	0.518518518518518	0.133333333333333	0.5	0	0	0.181818181818182	0.333333333333333	0.333333333333333
chr19:50134101	0.333333333333333	0	0	0	0.434782608695652	0.0909090909090909	0.35	0.421052631578947	0	0	0	0	0	0	0.4	0.08	0.722222222222222	0.333333333333333	0.448275862068966	0.0425531914893617	0.285714285714286	0	0	0.181818181818182	0.4375	0.4
chr19:51263110	0.777777777777778	0	0.454545454545455	0	0.416666666666667	0	0	0	0	0	0.8	0	0.583333333333333	0	0.666666666666667	0.470588235294118	0	0	0.4375	0.181818181818182	0.636363636363636	0.285714285714286	0	0	0.583333333333333	0
chr19:51263187	0.75	0	0	0	0.705882352941177	0	0.454545454545455	0	0	0	0.625	0	0.769230769230769	0.833333333333333	0.75	0.391304347826087	0	0	0.571428571428571	0.230769230769231	0.571428571428571	0.375	0.5	0.6875	0.454545454545455	0
chr19:51532408	0.769230769230769	0	0	0.428571428571429	0.923076923076923	0	0	0	0.888888888888889	0.142857142857143	0	0.454545454545455	0	0.545454545454545	0.384615384615385	0.222222222222222	0.941176470588235	0	0	0.5	0.636363636363636	0	0.666666666666667	0	0.785714285714286	0.625
chr19:51763229	0.846153846153846	0.705882352941177	0.833333333333333	0	0.818181818181818	0.571428571428571	0	0.5	0	0.111111111111111	0.96	0.625	0.944444444444444	0	0.8	0.318181818181818	0	0.846153846153846	0.666666666666667	0.941176470588235	0.785714285714286	0.5	0.8	1	0.777777777777778	0.6875
chr19:51763293	0.545454545454545	0.357142857142857	0.65	0.25	0.428571428571429	0.428571428571429	0	0.235294117647059	0	0	0.555555555555556	0.6	1	0.545454545454545	0.625	0.368421052631579	0.545454545454545	0.571428571428571	0.727272727272727	0.428571428571429	0.692307692307692	0.1875	0.714285714285714	0.5	0.772727272727273	0.6
chr19:51763368	0	0.117647058823529	0.25	0.133333333333333	0.2	0	0	0.181818181818182	0	0	0.166666666666667	0.0769230769230769	0.266666666666667	0	0.230769230769231	0.181818181818182	0.277777777777778	0.1875	0	0.117647058823529	0.214285714285714	0.0526315789473684	0.0625	0.0526315789473684	0.2	0.0833333333333333
chr19:51763389	0	0.375	0.6875	0.466666666666667	0.75	0.0909090909090909	0	0.454545454545455	0	0.0588235294117647	0.833333333333333	0.571428571428571	0.923076923076923	0.538461538461538	0.75	0.227272727272727	0.75	0.3125	0	0.444444444444444	0.615384615384615	0.263157894736842	0.666666666666667	0.375	0.9	0.5
chr19:51763429	0	0.0714285714285714	0.470588235294118	0	0.727272727272727	0	0	0.333333333333333	0	0.0588235294117647	0.5	0.230769230769231	0.818181818181818	0.214285714285714	0.230769230769231	0.05	0.769230769230769	0.0769230769230769	0	0.153846153846154	0.5625	0.0714285714285714	0.578947368421053	0.2	0.619047619047619	0.5
chr19:53268659	0.52	0.227272727272727	0.333333333333333	0.1875	0.652173913043478	0.333333333333333	0.55	0.272727272727273	0.476190476190476	0.272727272727273	0.363636363636364	0.230769230769231	0.647058823529412	0.277777777777778	0.363636363636364	0.192307692307692	0.727272727272727	0.25	0.413793103448276	0.388888888888889	0.5	0.130434782608696	0.571428571428571	0.105263157894737	0.3125	0.454545454545455
chr19:53268660	0	0	0.545454545454545	0	0	0.153846153846154	0	0	0.666666666666667	0.1875	0	0.214285714285714	0.545454545454545	0	0.583333333333333	0.230769230769231	0	0.133333333333333	0.277777777777778	0	0	0.25	0.416666666666667	0.0833333333333333	0	0.230769230769231
chr19:56205324	0.833333333333333	0	0	0	0.846153846153846	0	0.636363636363636	0	1	0.363636363636364	0.727272727272727	0.909090909090909	0	0	0	0.461538461538462	0	0.5	0.857142857142857	0.538461538461538	0.583333333333333	0.4375	0	0.727272727272727	0.941176470588235	0
chr19:56205369	0.363636363636364	0.230769230769231	0	0	0.5	0	0.470588235294118	0	0	0.142857142857143	0	0.0769230769230769	0	0	0	0.333333333333333	0	0.0909090909090909	0.5	0.142857142857143	0	0.235294117647059	0.461538461538462	0.166666666666667	0	0
chr19:56205370	0.428571428571429	0.0666666666666667	0	0	0.461538461538462	0	0.416666666666667	0.0909090909090909	0.454545454545455	0.0952380952380952	0.444444444444444	0.2	0.916666666666667	0	0	0.3125	0	0.266666666666667	0.4	0.235294117647059	0.466666666666667	0.3	0.272727272727273	0.142857142857143	0.45	0
chr19:56205484	0.333333333333333	0.428571428571429	0	0.571428571428571	0.571428571428571	0	0.866666666666667	0.384615384615385	0	0.315789473684211	0.727272727272727	0.25	0	0	0	0.1875	0	0.384615384615385	0	0.357142857142857	0.583333333333333	0.5	0.538461538461538	0	0	0
chr19:56205485	0.6	0.384615384615385	0.818181818181818	0	0	0	0.615384615384615	0	0.642857142857143	0.0555555555555556	0.705882352941177	0.5	0.866666666666667	0	0	0.375	0.5	0.428571428571429	0.533333333333333	0.4375	0.733333333333333	0.5625	0	0.153846153846154	0.636363636363636	0
